type,starting_time,finish_time,allocated_resources,job_id,submission_time
idle,10108,10117,0 1 2 7,-1,10108
idle,10108,10123,14,-1,10108
idle,10117,10117,3 8 9,-1,10117
idle,10117,10123,10,-1,10117
computing,10117,10270,0 1 2 3 7 8 9,220,1076
idle,10123,10123,11 12,-1,10123
idle,10123,10153,15,-1,10123
computing,10123,10276,10 11 12 14,222,1080
switching_off,10153,10158,15,-2,10153
sleeping,10158,10398,15,-4,10158
idle,10248,10248,4 5 6 13,-1,10248
computing,10248,10398,4 5 6 13,223,1080
idle,10270,10270,0 1 2 3 7 8,-1,10270
idle,10270,10276,9,-1,10270
computing,10270,10422,0 1 2 3 7 8,224,1083
idle,10276,10276,10 11 12,-1,10276
idle,10276,10306,14,-1,10276
computing,10276,10427,9 10 11 12,225,1112
switching_off,10306,10311,14,-2,10306
sleeping,10311,10398,14,-4,10311
idle,10398,10403,4 5 6 13,-1,10398
switching_on,10398,10403,14 15,-3,10398
idle,10403,10403,14 15,-1,10403
computing,10403,10553,4 5 6 13 14 15,226,1118
idle,10422,10422,0 1 2 3 7,-1,10422
idle,10422,10427,8,-1,10422
computing,10422,10571,0 1 2 3 7,227,1129
idle,10427,10427,9 10 11,-1,10427
idle,10427,10457,12,-1,10427
computing,10427,10573,8 9 10 11,228,1130
switching_off,10457,10462,12,-2,10457
sleeping,10462,10553,12,-4,10462
idle,10553,10558,4 5 6,-1,10553
switching_on,10553,10558,12,-3,10553
idle,10553,10571,13,-1,10553
idle,10553,10583,14 15,-1,10553
idle,10558,10558,12,-1,10558
computing,10558,10708,4 5 6 12,230,1137
idle,10571,10571,0 1 2 3 7,-1,10571
computing,10571,10723,0 1 2 3 7 13,232,1148
idle,10573,10573,8 9 10 11,-1,10573
computing,10573,10719,8 9 10 11,233,1151
switching_off,10583,10588,14 15,-2,10583
sleeping,10588,10708,14,-4,10588
sleeping,10588,10719,15,-4,10588
idle,10708,10713,4 5 6 12,-1,10708
switching_on,10708,10713,14,-3,10708
idle,10713,10713,14,-1,10713
computing,10713,10864,4 5 6 12 14,234,1153
idle,10719,10724,8 9 10 11,-1,10719
switching_on,10719,10724,15,-3,10719
idle,10723,10723,0 1 2 3 7 13,-1,10723
computing,10723,10872,0 1 2 3 7 13,236,1163
idle,10724,10724,15,-1,10724
computing,10724,10873,8 9 10 11 15,238,1200
idle,10864,10864,4 5 6 12,-1,10864
idle,10864,10872,14,-1,10864
computing,10864,11013,4 5 6 12,245,1255
idle,10872,10872,0 1 2 3 7 13,-1,10872
computing,10872,11021,0 1 2 3 7 13 14,237,1183
idle,10873,10873,8 9 10,-1,10873
idle,10873,10903,11 15,-1,10873
computing,10873,11023,8 9 10,249,1266
switching_off,10903,10908,11 15,-2,10903
sleeping,10908,11013,11 15,-4,10908
idle,11013,11018,4 5 6 12,-1,11013
switching_on,11013,11018,11 15,-3,11013
idle,11018,11018,11 15,-1,11018
computing,11018,11167,4 5 6 11 12 15,239,1207
idle,11021,11021,0 1 2 3 7 13,-1,11021
idle,11021,11023,14,-1,11021
computing,11021,11169,0 1 2 3 7 13,240,1213
idle,11023,11023,8 9 10,-1,11023
computing,11023,11172,8 9 10 14,246,1257
idle,11167,11167,4 5 6 11 12,-1,11167
idle,11167,11169,15,-1,11167
computing,11167,11318,4 5 6 11 12,241,1224
idle,11169,11169,0 1 2 3 7 13,-1,11169
computing,11169,11316,0 1 2 3 7 13 15,242,1230
idle,11172,11172,8 9 10 14,-1,11172
computing,11172,11323,8 9 10 14,252,1271
idle,11316,11316,0 1 2 3 7 13,-1,11316
idle,11316,11318,15,-1,11316
computing,11316,11467,0 1 2 3 7 13,243,1231
idle,11318,11318,4 5 6 11 12,-1,11318
computing,11318,11467,4 5 6 11 12 15,244,1237
idle,11323,11323,8 9 10 14,-1,11323
computing,11323,11474,8 9 10 14,254,1273
idle,11467,11467,0 1 2 3 4 5 6 7 11 12 13 15,-1,11467
computing,11467,11615,6 7 11 12 13 15,251,1270
computing,11467,11618,0 1 2 3 4 5,248,1263
idle,11474,11474,8 9 10 14,-1,11474
computing,11474,11624,8 9 10 14,255,1275
idle,11615,11615,6 7 11 12 13,-1,11615
idle,11615,11618,15,-1,11615
computing,11615,11764,6 7 11 12 13,253,1273
idle,11618,11618,0 1 2 3 4 5,-1,11618
computing,11618,11766,4 5 15,268,1339
computing,11618,11770,0 1 2 3,256,1278
idle,11624,11624,8 9 10 14,-1,11624
computing,11624,11776,8 9 10 14,257,1286
idle,11764,11764,6 7 11 12 13,-1,11764
computing,11764,11913,6 7 11 12 13,258,1288
idle,11766,11770,4,-1,11766
idle,11766,11776,5 15,-1,11766
idle,11770,11770,0 1 2 3,-1,11770
computing,11770,11920,0 1 2 3 4,259,1295
idle,11776,11776,8 9 10 14,-1,11776
computing,11776,11928,5 8 9 10 14 15,260,1296
idle,11913,11913,6 7 11 12,-1,11913
idle,11913,11928,13,-1,11913
computing,11913,12063,6 7 11 12,261,1303
idle,11920,11920,0 1 2 3,-1,11920
idle,11920,11928,4,-1,11920
computing,11920,12072,0 1 2 3,262,1311
idle,11928,11928,5 8 9 10 14,-1,11928
idle,11928,11958,15,-1,11928
computing,11928,12078,4 5 8 9,263,1316
computing,11928,12080,10 13 14,269,1342
switching_off,11958,11963,15,-2,11958
sleeping,11963,12063,15,-4,11963
idle,12063,12068,6 7 11 12,-1,12063
switching_on,12063,12068,15,-3,12063
idle,12068,12068,15,-1,12068
computing,12068,12218,6 7 11 12 15,264,1318
idle,12072,12072,0 1 2 3,-1,12072
computing,12072,12227,0 1 2 3,265,1323
idle,12078,12078,4 5 8 9,-1,12078
computing,12078,12229,4 5 8 9,266,1331
idle,12080,12080,10 13 14,-1,12080
computing,12080,12229,10 13 14,279,1396
idle,12218,12218,6 7 11 12 15,-1,12218
computing,12218,12370,6 7 11 12 15,267,1336
idle,12227,12227,0 1 2 3,-1,12227
computing,12227,12374,0 1 2 3,270,1344
idle,12229,12229,4 5 8 9 10 13,-1,12229
idle,12229,12259,14,-1,12229
computing,12229,12376,4 5 8 9 10 13,271,1345
switching_off,12259,12264,14,-2,12259
sleeping,12264,12370,14,-4,12264
idle,12370,12374,15,-1,12370
idle,12370,12375,6 7 11 12,-1,12370
switching_on,12370,12375,14,-3,12370
idle,12374,12374,0 1 2 3,-1,12374
computing,12374,12523,0 1 2 3 15,274,1357
idle,12375,12375,14,-1,12375
computing,12375,12520,6 7 11 12 14,272,1355
idle,12376,12376,4 5 8 9 10 13,-1,12376
computing,12376,12526,4 5 8 9 10 13,273,1355
idle,12520,12520,6 7 11 12 14,-1,12520
computing,12520,12672,6 7 11 12 14,276,1366
idle,12523,12523,0 1 2 3 15,-1,12523
computing,12523,12673,0 1 2 3 15,277,1381
idle,12526,12526,4 5 8 9 10 13,-1,12526
computing,12526,12674,4 5 8 9 10 13,278,1386
idle,12672,12672,6 7 11 12 14,-1,12672
computing,12672,12824,6 7 11 12 14,280,1398
idle,12673,12673,0 1 2 3 15,-1,12673
computing,12673,12826,0 1 2 3 15,281,1400
idle,12674,12674,4 5 8 9 10 13,-1,12674
computing,12674,12825,4 5 8 9 10 13,282,1403
idle,12824,12824,6 7 11 12,-1,12824
idle,12824,12825,14,-1,12824
computing,12824,12975,6 7 11 12,283,1418
idle,12825,12825,4 5 8 9 10 13,-1,12825
computing,12825,12975,4 5 8 9,284,1436
computing,12825,12975,10 13 14,288,1457
idle,12826,12826,0 1 2 3 15,-1,12826
computing,12826,12974,0 1 2 3 15,285,1440
idle,12974,12974,0 1 2 3,-1,12974
idle,12974,13004,15,-1,12974
computing,12974,13121,0 1 2 3,286,1442
idle,12975,12975,4 5 6 7 8 9 10 11 12 13 14,-1,12975
computing,12975,13126,10 11 12 13 14,289,1460
computing,12975,13127,4 5 6 7 8 9,287,1449
switching_off,13004,13009,15,-2,13004
sleeping,13009,13126,15,-4,13009
idle,13121,13121,0 1 2 3,-1,13121
computing,13121,13270,0 1 2 3,292,1484
idle,13126,13131,10 11 12 13 14,-1,13126
switching_on,13126,13131,15,-3,13126
idle,13127,13127,4 5 6 7 8,-1,13127
idle,13127,13157,9,-1,13127
computing,13127,13278,4 5 6 7 8,293,1493
idle,13131,13131,15,-1,13131
computing,13131,13280,10 11 12 13 14 15,291,1478
switching_off,13157,13162,9,-2,13157
sleeping,13162,13270,9,-4,13162
idle,13270,13275,0 1 2 3,-1,13270
switching_on,13270,13275,9,-3,13270
idle,13275,13275,9,-1,13275
computing,13275,13426,0 1 2 3 9,294,1499
idle,13278,13278,4 5 6 7 8,-1,13278
computing,13278,13429,4 5 6 7 8,295,1507
idle,13280,13280,10 11 12 13 14,-1,13280
idle,13280,13310,15,-1,13280
computing,13280,13427,10 11 12 13 14,296,1507
switching_off,13310,13315,15,-2,13310
sleeping,13315,13578,15,-4,13315
idle,13426,13426,0 1 2 3,-1,13426
idle,13426,13427,9,-1,13426
computing,13426,13578,0 1 2 3,297,1510
idle,13427,13427,10 11 12 13,-1,13427
idle,13427,13457,14,-1,13427
computing,13427,13575,9 10 11 12 13,298,1514
idle,13429,13429,4 5 6 7 8,-1,13429
computing,13429,13580,4 5 6 7 8,299,1514
switching_off,13457,13462,14,-2,13457
sleeping,13462,13575,14,-4,13462
idle,13575,13575,9 10 11,-1,13575
idle,13575,13580,12 13,-1,13575
switching_on,13575,13580,14,-3,13575
computing,13575,13723,9 10 11,300,1521
idle,13578,13583,0 1 2 3,-1,13578
switching_on,13578,13583,15,-3,13578
idle,13580,13580,4 5 6 7 14,-1,13580
idle,13580,13610,8,-1,13580
computing,13580,13723,4 5 6 7,842,4275
computing,13580,13727,12 13 14,303,1527
idle,13583,13583,15,-1,13583
computing,13583,13733,0 1 2 3 15,301,1525
switching_off,13610,13615,8,-2,13610
sleeping,13615,13723,8,-4,13615
idle,13723,13727,10 11,-1,13723
idle,13723,13728,4 5 6 7 9,-1,13723
switching_on,13723,13728,8,-3,13723
idle,13727,13727,12 13 14,-1,13727
computing,13727,13880,10 11 12 13 14,304,1532
idle,13728,13728,8,-1,13728
computing,13728,13880,4 5 6 7 8 9,302,1526
idle,13733,13733,0 1 2 3,-1,13733
idle,13733,13763,15,-1,13733
computing,13733,13881,0 1 2 3,306,1548
switching_off,13763,13768,15,-2,13763
sleeping,13768,13880,15,-4,13768
idle,13880,13880,4 5 6 7 8 9 10 11,-1,13880
idle,13880,13885,12 13 14,-1,13880
switching_on,13880,13885,15,-3,13880
computing,13880,14030,4 5 6,307,1550
computing,13880,14034,7 8 9 10 11,308,1550
idle,13881,13881,0 1 2 3,-1,13881
computing,13881,14029,0 1 2 3,310,1562
idle,13885,13885,15,-1,13885
computing,13885,14033,12 13 14 15,309,1555
idle,14029,14029,0 1 2 3,-1,14029
computing,14029,14174,0 1 2 3,311,1573
idle,14030,14033,4 5 6,-1,14030
idle,14033,14033,12 13,-1,14033
idle,14033,14063,14 15,-1,14033
computing,14033,14183,4 5 6 12 13,312,1579
idle,14034,14034,7 8 9 10 11,-1,14034
computing,14034,14185,7 8 9 10 11,313,1581
switching_off,14063,14068,14 15,-2,14063
sleeping,14068,14174,14 15,-4,14068
idle,14174,14179,0 1 2 3,-1,14174
switching_on,14174,14179,14 15,-3,14174
idle,14179,14179,14 15,-1,14179
computing,14179,14329,0 1 2 3 14 15,315,1590
idle,14183,14183,4 5 6,-1,14183
idle,14183,14185,12,-1,14183
idle,14183,14213,13,-1,14183
computing,14183,14330,4 5 6,316,1596
idle,14185,14185,7 8 9 10 11,-1,14185
computing,14185,14337,7 8 9 10 11 12,317,1602
switching_off,14213,14218,13,-2,14213
sleeping,14218,14329,13,-4,14218
idle,14329,14330,15,-1,14329
idle,14329,14334,0 1 2 3 14,-1,14329
switching_on,14329,14334,13,-3,14329
idle,14330,14330,4 5 6,-1,14330
computing,14330,14482,4 5 6 15,320,1623
idle,14334,14334,13,-1,14334
computing,14334,14488,0 1 2 3 13 14,318,1602
idle,14337,14337,7 8 9 10 11,-1,14337
idle,14337,14367,12,-1,14337
computing,14337,14489,7 8 9 10 11,319,1617
switching_off,14367,14372,12,-2,14367
sleeping,14372,14482,12,-4,14372
idle,14482,14487,4 5 6,-1,14482
switching_on,14482,14487,12,-3,14482
idle,14482,14512,15,-1,14482
idle,14487,14487,12,-1,14487
computing,14487,14635,4 5 6 12,321,1626
idle,14488,14488,0 1 2 3 13,-1,14488
idle,14488,14489,14,-1,14488
computing,14488,14640,0 1 2 3 13,322,1633
idle,14489,14489,7 8 9 10 11,-1,14489
computing,14489,14638,7 8 9,324,1640
computing,14489,14641,10 11 14,336,1721
switching_off,14512,14517,15,-2,14512
sleeping,14517,14635,15,-4,14517
idle,14635,14640,4 5 6 12,-1,14635
switching_on,14635,14640,15,-3,14635
idle,14638,14638,7 8 9,-1,14638
computing,14638,14788,7 8 9,346,1772
idle,14640,14640,0 1 2 3 15,-1,14640
idle,14640,14641,13,-1,14640
computing,14640,14790,0 1 2 3,326,1649
computing,14640,14791,4 5 6 12 15,325,1642
idle,14641,14641,10 11 14,-1,14641
computing,14641,14788,10 11 13 14,341,1742
idle,14788,14788,7 8 9 10 11,-1,14788
idle,14788,14791,13 14,-1,14788
computing,14788,14938,7 8 9 10 11,328,1663
idle,14790,14790,0 1 2 3,-1,14790
computing,14790,14939,0 1 2 3,329,1686
idle,14791,14791,4 5 6 12 15,-1,14791
computing,14791,14938,13 14 15,363,1853
computing,14791,14944,4 5 6 12,330,1700
idle,14938,14938,7 8 9 10 11 13,-1,14938
idle,14938,14968,14 15,-1,14938
computing,14938,15090,7 8 9 10 11 13,331,1701
idle,14939,14939,0 1 2 3,-1,14939
computing,14939,15087,0 1 2 3,332,1707
idle,14944,14944,4 5 6 12,-1,14944
computing,14944,15092,4 5 6 12,333,1709
switching_off,14968,14973,14 15,-2,14968
sleeping,14973,15087,14,-4,14973
sleeping,14973,15389,15,-4,14973
idle,15087,15092,0 1 2 3,-1,15087
switching_on,15087,15092,14,-3,15087
idle,15090,15090,7 8 9 10,-1,15090
idle,15090,15092,11,-1,15090
idle,15090,15120,13,-1,15090
computing,15090,15239,7 8 9 10,335,1720
idle,15092,15092,4 5 6 12 14,-1,15092
computing,15092,15240,0 1 2 3 14,334,1716
computing,15092,15245,4 5 6 11 12,337,1734
switching_off,15120,15125,13,-2,15120
sleeping,15125,15239,13,-4,15125
idle,15239,15244,7 8 9 10,-1,15239
switching_on,15239,15244,13,-3,15239
idle,15240,15240,0 1 2 3 14,-1,15240
computing,15240,15389,0 1 2 3 14,339,1737
idle,15244,15244,13,-1,15244
computing,15244,15394,7 8 9 10 13,338,1737
idle,15245,15245,4 5 6 11,-1,15245
idle,15245,15275,12,-1,15245
computing,15245,15394,4 5 6 11,340,1739
switching_off,15275,15280,12,-2,15275
sleeping,15280,15389,12,-4,15280
idle,15389,15394,0 1 2 3 14,-1,15389
switching_on,15389,15394,12 15,-3,15389
idle,15394,15394,4 5 6 7 8 9 10 11 12 15,-1,15394
idle,15394,15424,13,-1,15394
computing,15394,15541,0 1 2 3 12 14 15,342,1744
computing,15394,15544,8 9 10 11,344,1747
computing,15394,15546,4 5 6 7,343,1744
switching_off,15424,15429,13,-2,15424
sleeping,15429,15544,13,-4,15429
idle,15541,15541,0 1 2 3 12,-1,15541
idle,15541,15549,14,-1,15541
idle,15541,15571,15,-1,15541
computing,15541,15689,0 1 2 3 12,345,1767
idle,15544,15549,8 9 10 11,-1,15544
switching_on,15544,15549,13,-3,15544
idle,15546,15546,4 5 6,-1,15546
idle,15546,15576,7,-1,15546
computing,15546,15696,4 5 6,348,1780
idle,15549,15549,13,-1,15549
computing,15549,15698,8 9 10 11 13 14,347,1777
switching_off,15571,15576,15,-2,15571
switching_off,15576,15581,7,-2,15576
sleeping,15576,15842,15,-4,15576
sleeping,15581,15696,7,-4,15581
idle,15689,15689,0 1 2 3,-1,15689
idle,15689,15698,12,-1,15689
computing,15689,15842,0 1 2 3,349,1783
idle,15696,15701,4 5 6,-1,15696
switching_on,15696,15701,7,-3,15696
idle,15698,15698,8 9 10 11 13 14,-1,15698
computing,15698,15849,8 9 10,351,1785
computing,15698,15850,11 12 13 14,352,1788
idle,15701,15701,7,-1,15701
computing,15701,15850,4 5 6 7,350,1784
idle,15842,15847,0 1 2 3,-1,15842
switching_on,15842,15847,15,-3,15842
idle,15847,15847,15,-1,15847
computing,15847,15997,0 1 2 3 15,353,1791
idle,15849,15849,8 9 10,-1,15849
computing,15849,15998,8 9 10,357,1827
idle,15850,15850,4 5 6 7 11 12 13,-1,15850
idle,15850,15880,14,-1,15850
computing,15850,16001,4 5 6 7 11 12 13,354,1817
switching_off,15880,15885,14,-2,15880
sleeping,15885,15997,14,-4,15885
idle,15997,16002,0 1 2 3 15,-1,15997
switching_on,15997,16002,14,-3,15997
idle,15998,15998,8 9 10,-1,15998
computing,15998,16149,8 9 10,366,1868
idle,16001,16001,4 5 6 7 11 12,-1,16001
idle,16001,16031,13,-1,16001
computing,16001,16153,4 5 6 7 11 12,356,1819
idle,16002,16002,14,-1,16002
computing,16002,16149,0 1 2 3 14 15,355,1817
switching_off,16031,16036,13,-2,16031
sleeping,16036,16149,13,-4,16036
idle,16149,16149,0 1 2 3,-1,16149
idle,16149,16154,8 9 10 14 15,-1,16149
switching_on,16149,16154,13,-3,16149
computing,16149,16300,0 1 2 3,358,1827
idle,16153,16153,4 5 6 7,-1,16153
idle,16153,16183,11 12,-1,16153
computing,16153,16304,4 5 6 7,360,1833
idle,16154,16154,13,-1,16154
computing,16154,16306,8 9 10 13 14 15,359,1830
switching_off,16183,16188,11 12,-2,16183
sleeping,16188,16300,11,-4,16188
sleeping,16188,16304,12,-4,16188
idle,16300,16305,0 1 2 3,-1,16300
switching_on,16300,16305,11,-3,16300
idle,16304,16309,4 5 6 7,-1,16304
switching_on,16304,16309,12,-3,16304
idle,16305,16305,11,-1,16305
computing,16305,16454,0 1 2 3 11,361,1843
idle,16306,16306,8 9 10 13 14 15,-1,16306
computing,16306,16453,8 9 10 13 14 15,364,1860
idle,16309,16309,12,-1,16309
computing,16309,16460,4 5 6 7 12,362,1846
idle,16453,16453,8 9 10 13,-1,16453
idle,16453,16460,14 15,-1,16453
computing,16453,16605,8 9 10 13,365,1864
idle,16454,16454,0 1 2 3 11,-1,16454
computing,16454,16605,0 1 2 3 11,367,1870
idle,16460,16460,4 5 6 7 12,-1,16460
computing,16460,16609,12 14 15,375,1924
computing,16460,16610,4 5 6 7,368,1877
idle,16605,16605,0 1 2 3 8 9 10 11 13,-1,16605
computing,16605,16756,0 1 2 3 8,369,1879
computing,16605,16758,9 10 11 13,370,1885
idle,16609,16609,12 14 15,-1,16609
computing,16609,16757,12 14 15,389,1999
idle,16610,16610,4 5 6 7,-1,16610
computing,16610,16761,4 5 6 7,371,1891
idle,16756,16756,0 1 2 3 8,-1,16756
computing,16756,16904,0 1 2 3 8,372,1891
idle,16757,16758,12,-1,16757
idle,16757,16787,14 15,-1,16757
idle,16758,16758,9 10 11 13,-1,16758
computing,16758,16908,9 10 11 12 13,374,1918
idle,16761,16761,4 5 6 7,-1,16761
computing,16761,16913,4 5 6 7,376,1924
switching_off,16787,16792,14 15,-2,16787
sleeping,16792,16904,14,-4,16792
sleeping,16792,17063,15,-4,16792
idle,16904,16909,0 1 2 3 8,-1,16904
switching_on,16904,16909,14,-3,16904
idle,16908,16908,9 10 11 12,-1,16908
idle,16908,16913,13,-1,16908
computing,16908,17056,9 10 11 12,378,1933
idle,16909,16909,14,-1,16909
computing,16909,17058,0 1 2 3 8 14,377,1932
idle,16913,16913,4 5 6 7,-1,16913
computing,16913,17063,4 5 6 7 13,379,1939
idle,17056,17056,9 10 11 12,-1,17056
computing,17056,17207,9 10 11 12,380,1943
idle,17058,17058,0 1 2 3 8,-1,17058
idle,17058,17068,14,-1,17058
computing,17058,17207,0 1 2 3 8,381,1950
idle,17063,17063,4 5 6 7,-1,17063
idle,17063,17068,13,-1,17063
switching_on,17063,17068,15,-3,17063
computing,17063,17214,4 5 6 7,382,1951
idle,17068,17068,15,-1,17068
computing,17068,17219,13 14 15,394,2025
idle,17207,17207,0 1 2 3 8 9 10 11,-1,17207
idle,17207,17214,12,-1,17207
computing,17207,17354,0 1 2 3 8,383,1961
computing,17207,17357,9 10 11,400,2083
idle,17214,17214,4 5 6 7,-1,17214
computing,17214,17363,4 5 6 7 12,384,1962
idle,17219,17249,13 14 15,-1,17219
switching_off,17249,17254,13 14 15,-2,17249
sleeping,17254,17354,13,-4,17254
sleeping,17254,17357,14,-4,17254
sleeping,17254,17363,15,-4,17254
idle,17354,17359,0 1 2 3 8,-1,17354
switching_on,17354,17359,13,-3,17354
idle,17357,17362,9 10 11,-1,17357
switching_on,17357,17362,14,-3,17357
idle,17359,17359,13,-1,17359
computing,17359,17508,0 1 2 3 8 13,385,1969
idle,17362,17362,14,-1,17362
computing,17362,17511,9 10 11 14,388,1999
idle,17363,17368,4 5 6 7 12,-1,17363
switching_on,17363,17368,15,-3,17363
idle,17368,17368,15,-1,17368
computing,17368,17520,4 5 6 7 12 15,386,1973
idle,17508,17508,0 1 2 3 8,-1,17508
idle,17508,17511,13,-1,17508
computing,17508,17657,0 1 2 3 8,387,1988
idle,17511,17511,9 10 11,-1,17511
idle,17511,17520,14,-1,17511
computing,17511,17661,9 10 11 13,390,2000
idle,17520,17520,4 5 6 7 12 15,-1,17520
computing,17520,17669,12 14 15,402,2091
computing,17520,17671,4 5 6 7,391,2004
idle,17657,17657,0 1 2 3 8,-1,17657
computing,17657,17809,0 1 2 3 8,393,2023
idle,17661,17669,9 10 11 13,-1,17661
idle,17669,17669,12,-1,17669
idle,17669,17671,14,-1,17669
idle,17669,17699,15,-1,17669
computing,17669,17817,9 10 11 12 13,396,2039
idle,17671,17671,4 5 6 7,-1,17671
computing,17671,17821,4 5 6 7 14,397,2063
switching_off,17699,17704,15,-2,17699
sleeping,17704,17821,15,-4,17704
idle,17809,17809,0 1 2 3,-1,17809
idle,17809,17817,8,-1,17809
computing,17809,17962,0 1 2 3,398,2071
idle,17817,17817,9 10 11 12,-1,17817
idle,17817,17826,13,-1,17817
computing,17817,17968,8 9 10 11 12,399,2077
idle,17821,17821,4 5 6 7,-1,17821
idle,17821,17826,14,-1,17821
switching_on,17821,17826,15,-3,17821
computing,17821,17968,4 5 6 7,401,2085
idle,17826,17826,15,-1,17826
computing,17826,17979,13 14 15,410,2138
idle,17962,17962,0 1 2 3,-1,17962
computing,17962,18115,0 1 2 3,403,2094
idle,17968,17968,4 5 6 7,-1,17968
idle,17968,17979,8 9 10 11 12,-1,17968
computing,17968,18119,4 5 6 7,404,2102
idle,17979,17979,13,-1,17979
idle,17979,18009,14 15,-1,17979
computing,17979,18130,8 9 10 11 12 13,405,2106
switching_off,18009,18014,14 15,-2,18009
sleeping,18014,18119,14 15,-4,18014
idle,18115,18115,0 1 2 3,-1,18115
computing,18115,18267,0 1 2 3,406,2110
idle,18119,18124,4 5 6 7,-1,18119
switching_on,18119,18124,14 15,-3,18119
idle,18124,18124,14 15,-1,18124
computing,18124,18274,4 5 6 7 14 15,407,2119
idle,18130,18130,8 9 10 11,-1,18130
idle,18130,18160,12 13,-1,18130
computing,18130,18279,8 9 10 11,408,2131
switching_off,18160,18165,12 13,-2,18160
sleeping,18165,18267,12,-4,18165
sleeping,18165,18274,13,-4,18165
idle,18267,18272,0 1 2 3,-1,18267
switching_on,18267,18272,12,-3,18267
idle,18272,18272,12,-1,18272
computing,18272,18423,0 1 2 3 12,409,2137
idle,18274,18274,4 5 6,-1,18274
idle,18274,18279,7 14 15,-1,18274
switching_on,18274,18279,13,-3,18274
computing,18274,18423,4 5 6,411,2141
idle,18279,18279,8 9 10 11 13,-1,18279
computing,18279,18430,7 13 14 15,412,2143
computing,18279,18433,8 9 10 11,413,2148
idle,18423,18423,0 1 2 3 4 5 6 12,-1,18423
computing,18423,18572,0 1 2,414,2157
computing,18423,18576,3 4 5 6 12,415,2158
idle,18430,18430,7 13 14,-1,18430
idle,18430,18433,15,-1,18430
computing,18430,18580,7 13 14,421,2183
idle,18433,18433,8 9 10 11,-1,18433
computing,18433,18583,8 9 10 11 15,416,2166
